State,Year,Quarter,Reg_name,Reg_users,App_opening
rajasthan,2020,3,jodhpur district,870849,19922472
rajasthan,2020,3,karauli district,208020,6785763
rajasthan,2020,3,udaipur district,522695,13013510
rajasthan,2020,3,dausa district,374327,15029658
rajasthan,2020,3,nagaur district,564788,13925433
rajasthan,2020,3,bharatpur district,443923,9409816
rajasthan,2020,3,barmer district,382632,10425426
rajasthan,2020,3,ajmer district,605298,14653418
rajasthan,2020,3,chittorgarh district,289447,7499061
rajasthan,2020,3,hanumangarh district,256413,8007919
rajasthan,2020,3,pratapgarh district,74664,1699712
rajasthan,2020,3,sawai madhopur district,261108,9027130
rajasthan,2020,3,jalore district,241722,5465909
rajasthan,2020,3,bikaner district,458961,11169617
rajasthan,2020,3,sikar district,652190,19910360
rajasthan,2020,3,dholpur district,130882,3049890
rajasthan,2020,3,sirohi district,165084,4005774
rajasthan,2020,3,rajsamand district,176459,4332202
rajasthan,2020,3,jaisalmer district,138087,3642268
rajasthan,2020,3,bundi district,179426,4732783
rajasthan,2020,3,jhalawar district,202659,6128883
rajasthan,2020,3,alwar district,1008033,31403726
rajasthan,2020,3,kota district,577117,13759287
rajasthan,2020,3,jhunjhunu district,484411,12694667
rajasthan,2023,3,pali district,730031,114579950
rajasthan,2023,3,ganganagar district,722798,512965336
rajasthan,2023,3,churu district,753559,120081326
rajasthan,2023,3,jaipur district,6745507,88138968
rajasthan,2023,3,baran district,368285,54916793
rajasthan,2023,3,bhilwara district,1161222,123204454
rajasthan,2023,3,banswara district,251467,77554711
rajasthan,2023,3,dungarpur district,227663,57792491
rajasthan,2023,3,tonk district,575238,59135745
rajasthan,2023,3,jodhpur district,1793526,340883710
rajasthan,2023,3,karauli district,444935,43455810
rajasthan,2023,3,udaipur district,1075658,135031777
rajasthan,2023,3,dausa district,776364,20580287
rajasthan,2023,3,nagaur district,1190241,248122285
rajasthan,2023,3,bharatpur district,961681,63482900
rajasthan,2023,3,barmer district,850293,400237829
rajasthan,2023,3,ajmer district,1240780,183736410
rajasthan,2023,3,chittorgarh district,622349,86502458
rajasthan,2023,3,hanumangarh district,522619,362030658
rajasthan,2023,3,pratapgarh district,168793,60919555
rajasthan,2023,3,sawai madhopur district,554740,41740350
rajasthan,2023,3,jalore district,518035,93136203
rajasthan,2023,3,bikaner district,974753,362977425
rajasthan,2023,3,sikar district,1350861,57455590
rajasthan,2023,3,dholpur district,285692,35034202
rajasthan,2023,3,sirohi district,343786,71505446
rajasthan,2023,3,rajsamand district,378133,64002782
rajasthan,2023,3,jaisalmer district,303744,225295537
rajasthan,2023,3,bundi district,389057,55870845
rajasthan,2023,3,jhalawar district,446144,63490116
rajasthan,2023,3,alwar district,2100632,68857107
rajasthan,2023,3,kota district,1170118,40526891
rajasthan,2023,3,jhunjhunu district,998478,26060916
rajasthan,2018,3,pali district,101547,0
rajasthan,2018,3,ganganagar district,142855,0
rajasthan,2018,3,churu district,109711,0
rajasthan,2018,3,jaipur district,1438305,0
rajasthan,2018,3,baran district,56723,0
rajasthan,2018,3,bhilwara district,184376,0
rajasthan,2018,3,banswara district,32411,0
rajasthan,2018,3,dungarpur district,28921,0
rajasthan,2018,3,tonk district,87896,0
rajasthan,2018,3,jodhpur district,278965,0
rajasthan,2018,3,karauli district,66878,0
rajasthan,2018,3,udaipur district,176698,0
rajasthan,2018,3,dausa district,129378,0
rajasthan,2018,3,nagaur district,170749,0
rajasthan,2018,3,bharatpur district,122606,0
rajasthan,2018,3,barmer district,102055,0
rajasthan,2018,3,ajmer district,193489,0
rajasthan,2018,3,chittorgarh district,98403,0
rajasthan,2018,3,hanumangarh district,97960,0
rajasthan,2018,3,pratapgarh district,22277,0
rajasthan,2018,3,sawai madhopur district,89420,0
rajasthan,2018,3,jalore district,61847,0
rajasthan,2018,3,bikaner district,143790,0
rajasthan,2018,3,sikar district,216465,0
rajasthan,2018,3,dholpur district,38748,0
rajasthan,2018,3,sirohi district,50897,0
rajasthan,2018,3,rajsamand district,50283,0
rajasthan,2018,3,jaisalmer district,37997,0
rajasthan,2018,3,bundi district,56771,0
rajasthan,2018,3,jhalawar district,60666,0
rajasthan,2018,3,alwar district,345018,0
rajasthan,2018,3,kota district,218406,0
rajasthan,2018,3,jhunjhunu district,162942,0
rajasthan,2019,3,pali district,210186,3230830
rajasthan,2019,3,ganganagar district,259147,5329186
rajasthan,2019,3,churu district,217626,3317342
rajasthan,2019,3,jaipur district,2520933,89850029
rajasthan,2019,3,baran district,106351,2051705
rajasthan,2019,3,bhilwara district,352747,8860857
rajasthan,2019,3,banswara district,63551,893570
rajasthan,2019,3,dungarpur district,58095,706395
rajasthan,2019,3,tonk district,172052,4405786
rajasthan,2019,3,jodhpur district,557784,10392183
rajasthan,2019,3,karauli district,130123,2621200
rajasthan,2019,3,udaipur district,336408,7278593
rajasthan,2019,3,dausa district,247191,7121592
rajasthan,2019,3,nagaur district,337197,5708529
rajasthan,2019,3,bharatpur district,249623,4387816
rajasthan,2019,3,barmer district,219517,4182508
rajasthan,2019,3,ajmer district,378921,6913177
rajasthan,2019,3,chittorgarh district,184293,3661078
rajasthan,2019,3,hanumangarh district,178867,3826129
rajasthan,2019,3,pratapgarh district,42086,701686
rajasthan,2019,3,sawai madhopur district,166920,3974181
rajasthan,2019,3,jalore district,137453,2019288
rajasthan,2019,3,bikaner district,285431,5245001
rajasthan,2019,3,sikar district,412367,8985766
rajasthan,2019,3,dholpur district,78552,1328504
rajasthan,2019,3,sirohi district,102086,1654243
rajasthan,2019,3,rajsamand district,103271,1789671
rajasthan,2019,3,jaisalmer district,81836,1600174
rajasthan,2019,3,bundi district,111813,2296350
rajasthan,2019,3,jhalawar district,121605,2972921
rajasthan,2019,3,alwar district,666462,15928761
rajasthan,2019,3,kota district,399776,9992598
rajasthan,2019,3,jhunjhunu district,307034,5111350
rajasthan,2022,3,pali district,614763,86663578
rajasthan,2022,3,ganganagar district,609264,497587120
rajasthan,2022,3,churu district,630859,93965925
rajasthan,2022,3,jaipur district,5696726,97515005
rajasthan,2022,3,baran district,306488,35782521
rajasthan,2022,3,bhilwara district,971352,111039026
rajasthan,2022,3,banswara district,211215,35678679
rajasthan,2022,3,dungarpur district,191535,24648975
rajasthan,2022,3,tonk district,479568,54127045
rajasthan,2022,3,jodhpur district,1517702,254120726
rajasthan,2022,3,karauli district,370379,27073093
rajasthan,2022,3,udaipur district,908034,80374530
rajasthan,2022,3,dausa district,646611,19935199
rajasthan,2022,3,nagaur district,1001401,186521136
rajasthan,2022,3,bharatpur district,799601,23295084
rajasthan,2022,3,barmer district,714466,287879403
rajasthan,2022,3,ajmer district,1050146,99619646
rajasthan,2022,3,chittorgarh district,520793,62711300
rajasthan,2022,3,hanumangarh district,438430,303886660
rajasthan,2022,3,pratapgarh district,140123,32602291
rajasthan,2022,3,sawai madhopur district,461840,32215728
rajasthan,2022,3,jalore district,436182,67230900
rajasthan,2022,3,bikaner district,819523,250765934
rajasthan,2022,3,sikar district,1133443,61228825
rajasthan,2022,3,dholpur district,237489,19098756
rajasthan,2022,3,sirohi district,289792,29876298
rajasthan,2022,3,rajsamand district,317247,43640347
rajasthan,2022,3,jaisalmer district,256162,163060522
rajasthan,2022,3,bundi district,324032,38644499
rajasthan,2022,3,jhalawar district,370638,49646877
rajasthan,2022,3,alwar district,1755844,56486270
rajasthan,2022,3,kota district,982248,34674075
rajasthan,2022,3,jhunjhunu district,839052,38191893
haryana,2021,3,yamunanagar district,302286,4998805
haryana,2021,3,sonipat district,549613,12651379
haryana,2021,3,jind district,317982,8521357
haryana,2021,3,rohtak district,380370,11569534
haryana,2021,3,faridabad district,1459758,32146169
haryana,2021,3,mahendragarh district,307779,10733157
haryana,2021,3,hisar district,606513,18684922
haryana,2021,3,karnal district,464990,9193645
haryana,2021,3,fatehabad district,248955,6679659
haryana,2021,3,palwal district,387557,13201677
haryana,2021,3,charkhi dadri district,102606,3311432
haryana,2021,3,ambala district,354017,5432997
haryana,2021,3,rewari district,522734,15554432
haryana,2021,3,panchkula district,256782,4337099
haryana,2021,3,bhiwani district,350185,14908880
haryana,2021,3,sirsa district,360856,10580592
haryana,2021,3,mewat district,329621,13505368
haryana,2021,3,panipat district,489226,9399532
haryana,2021,3,gurugram district,2589324,68064580
haryana,2021,3,kaithal district,253117,6616730
haryana,2021,3,kurukshetra district,300453,5682024
haryana,2021,3,jhajjar district,390612,11110135
haryana,2020,3,yamunanagar district,221375,3252209
haryana,2020,3,sonipat district,402001,7704246
haryana,2020,3,jind district,232549,3961859
haryana,2020,3,rohtak district,280325,5088867
haryana,2020,3,faridabad district,1094570,26881573
haryana,2020,3,mahendragarh district,225580,5818789
haryana,2020,3,hisar district,453910,8467943
haryana,2020,3,karnal district,344289,6013147
haryana,2020,3,fatehabad district,184755,2802419
haryana,2020,3,palwal district,285223,9607743
haryana,2020,3,charkhi dadri district,74479,1577462
haryana,2020,3,ambala district,262146,4037143
haryana,2020,3,rewari district,388025,10985340
haryana,2020,3,panchkula district,191215,2948241
haryana,2020,3,bhiwani district,255889,5174248
haryana,2020,3,sirsa district,266572,3948058
haryana,2020,3,mewat district,234889,8159589
haryana,2020,3,panipat district,357830,6114120
haryana,2020,3,gurugram district,1949331,52547158
haryana,2020,3,kaithal district,185714,3114941
haryana,2020,3,kurukshetra district,223297,3932294
haryana,2020,3,jhajjar district,284852,6477380
haryana,2023,3,yamunanagar district,448397,11839167
haryana,2023,3,sonipat district,828230,20937019
haryana,2023,3,jind district,478669,19857121
haryana,2023,3,rohtak district,570001,20021226
haryana,2023,3,faridabad district,2177737,8207328
haryana,2023,3,mahendragarh district,468594,10000716
haryana,2023,3,hisar district,913340,30734384
haryana,2023,3,karnal district,690422,18288840
haryana,2023,3,fatehabad district,372881,18107231
haryana,2023,3,palwal district,585232,6584030
haryana,2023,3,charkhi dadri district,156148,5051754
haryana,2023,3,ambala district,525599,7081228
haryana,2023,3,rewari district,788131,9394062
haryana,2023,3,panchkula district,380441,5174814
haryana,2023,3,bhiwani district,532458,33189655
haryana,2023,3,sirsa district,540767,29131933
haryana,2023,3,mewat district,502900,8623576
haryana,2023,3,panipat district,735266,13164662
haryana,2023,3,gurugram district,3846607,16532850
haryana,2023,3,kaithal district,380114,14849602
haryana,2023,3,kurukshetra district,442674,6605291
haryana,2023,3,jhajjar district,591881,14120585
haryana,2018,3,yamunanagar district,77303,0
haryana,2018,3,sonipat district,132705,0
haryana,2018,3,jind district,84500,0
haryana,2018,3,rohtak district,101649,0
haryana,2018,3,faridabad district,383316,0
haryana,2018,3,mahendragarh district,74545,0
haryana,2018,3,hisar district,176380,0
haryana,2018,3,karnal district,121471,0
haryana,2018,3,fatehabad district,75108,0
haryana,2018,3,palwal district,81688,0
haryana,2018,3,charkhi dadri district,24373,0
haryana,2018,3,ambala district,92472,0
haryana,2018,3,rewari district,138368,0
haryana,2018,3,panchkula district,71245,0
haryana,2018,3,bhiwani district,92291,0
haryana,2018,3,sirsa district,109165,0
haryana,2018,3,mewat district,53421,0
haryana,2018,3,panipat district,124290,0
haryana,2018,3,gurugram district,767369,0
haryana,2018,3,kaithal district,68422,0
haryana,2018,3,kurukshetra district,80097,0
haryana,2018,3,jhajjar district,90220,0
haryana,2019,3,yamunanagar district,143922,1889582
haryana,2019,3,sonipat district,261554,4157560
haryana,2019,3,jind district,154136,2080553
haryana,2019,3,rohtak district,190137,2969017
haryana,2019,3,faridabad district,792884,18337601
haryana,2019,3,mahendragarh district,144934,2455148
haryana,2019,3,hisar district,308179,4755964
haryana,2019,3,karnal district,230603,3506469
haryana,2019,3,fatehabad district,124153,1474393
haryana,2019,3,palwal district,188217,4785385
haryana,2019,3,charkhi dadri district,47499,677064
haryana,2019,3,ambala district,176487,2649300
haryana,2019,3,rewari district,266893,5491022
haryana,2019,3,panchkula district,134405,2132209
haryana,2019,3,bhiwani district,168827,2457872
haryana,2019,3,sirsa district,179271,2162548
haryana,2019,3,mewat district,129646,3067264
haryana,2019,3,panipat district,235346,3503361
haryana,2019,3,gurugram district,1447473,42024810
haryana,2019,3,kaithal district,123358,1747400
haryana,2019,3,kurukshetra district,150733,2685834
haryana,2019,3,jhajjar district,185095,3322231
haryana,2022,3,yamunanagar district,380160,6222538
haryana,2022,3,sonipat district,697349,10573982
haryana,2022,3,jind district,403750,14994759
haryana,2022,3,rohtak district,481082,16106442
haryana,2022,3,faridabad district,1837594,11212188
haryana,2022,3,mahendragarh district,392798,11952432
haryana,2022,3,hisar district,766206,29010891
haryana,2022,3,karnal district,584928,11812886
haryana,2022,3,fatehabad district,314613,12979626
haryana,2022,3,palwal district,492837,7987566
haryana,2022,3,charkhi dadri district,131203,4407641
haryana,2022,3,ambala district,445403,5010389
haryana,2022,3,rewari district,663418,7337609
haryana,2022,3,panchkula district,322320,3767440
haryana,2022,3,bhiwani district,446960,26192869
haryana,2022,3,sirsa district,456583,22326785
haryana,2022,3,mewat district,421283,9426354
haryana,2022,3,panipat district,618937,8459279
haryana,2022,3,gurugram district,3251792,18485432
haryana,2022,3,kaithal district,320757,11770745
haryana,2022,3,kurukshetra district,376380,5506672
haryana,2022,3,jhajjar district,497580,9930636
mizoram,2021,3,serchhip district,4255,387777
mizoram,2021,3,aizawl district,52313,1288111
mizoram,2021,3,lunglei district,12614,970616
mizoram,2021,3,mamit district,5392,624924
mizoram,2021,3,lawngtlai district,9954,684849
mizoram,2021,3,kolasib district,7229,736071
mizoram,2021,3,champhai district,5935,454912
mizoram,2021,3,saiha district,2955,238458
mizoram,2020,3,serchhip district,2871,42356
mizoram,2020,3,aizawl district,36225,447023
mizoram,2020,3,lunglei district,8442,125325
mizoram,2020,3,mamit district,3597,63884
mizoram,2020,3,lawngtlai district,6412,113452
mizoram,2020,3,kolasib district,4923,62203
mizoram,2020,3,champhai district,3883,43126
mizoram,2020,3,saiha district,1962,27496
mizoram,2023,3,serchhip district,6340,891385
mizoram,2023,3,aizawl district,78038,3938004
mizoram,2023,3,lunglei district,19056,5036454
mizoram,2023,3,mamit district,8205,5275324
mizoram,2023,3,lawngtlai district,15259,4808360
mizoram,2023,3,kolasib district,11036,5113804
mizoram,2023,3,champhai district,8968,2885601
mizoram,2023,3,saiha district,4476,1070511
mizoram,2018,3,serchhip district,633,0
mizoram,2018,3,aizawl district,8460,0
mizoram,2018,3,lunglei district,1751,0
mizoram,2018,3,mamit district,599,0
mizoram,2018,3,lawngtlai district,922,0
mizoram,2018,3,kolasib district,1012,0
mizoram,2018,3,champhai district,729,0
mizoram,2018,3,saiha district,396,0
mizoram,2019,3,serchhip district,1512,24464
mizoram,2019,3,aizawl district,18992,240545
mizoram,2019,3,lunglei district,4197,61478
mizoram,2019,3,mamit district,1655,30424
mizoram,2019,3,lawngtlai district,2647,34294
mizoram,2019,3,kolasib district,2497,35460
mizoram,2019,3,champhai district,1733,16362
mizoram,2019,3,saiha district,901,14807
mizoram,2022,3,serchhip district,5390,730041
mizoram,2022,3,aizawl district,65940,2195876
mizoram,2022,3,lunglei district,16062,2569119
mizoram,2022,3,mamit district,6931,2217320
mizoram,2022,3,lawngtlai district,12771,2317141
mizoram,2022,3,kolasib district,9300,2635671
mizoram,2022,3,champhai district,7576,1760032
